,url,address,loc,price,m2,type
2757,https://pisos.com/en/comprar/piso-villaverde_los_rosales28021-927964185_100200/,los rosales,Los Rosales,112000,64,flat
2758,https://pisos.com/en/comprar/piso-guindalera28028-1708601705_100200/,guindalera,Guindalera,289000,83,flat
2759,https://pisos.com/en/comprar/piso-chamartin_prosperidad28002-95004127390_149200/,chamartin,Prosperidad,1475000,120,flat
2760,https://pisos.com/en/comprar/piso-orcasitas-100088186443_100200/,orcasitas,Orcasitas,139000,129,flat
2761,https://pisos.com/en/comprar/piso-puerta_bonita28025-841884724_101800/,calle de clara campoamor,Puerta Bonita,105000,60,flat
2762,https://pisos.com/en/comprar/piso-puerta_bonita28025-1757179375_100500/,calle de albox,Puerta Bonita,318500,124,flat
2763,https://pisos.com/en/comprar/piso-villaverde_san_andres28021-1740737454_997950/,villaverde alto,San Andrés,106000,50,flat
2764,https://pisos.com/en/comprar/piso-recoletos28001-90851845726_100500/,recoletos,Recoletos,1645000,188,flat
2765,https://pisos.com/en/comprar/piso-villaverde_los_angeles28041-904072774_100200/,los ángeles,Los Ángeles,160000,93,flat
2766,https://pisos.com/en/comprar/apartamento-justicia_chueca28004-100077170870_100100/,centro,Justicia-Chueca,2275000,380,flat
2767,https://pisos.com/en/comprar/piso-chamartin_prosperidad28002-99255271269_100500/,prosperidad,Prosperidad,279000,42,flat
2768,https://pisos.com/en/comprar/piso-salamanca_castellana28006-95047300055_102100/,castellana,Castellana,1290000,179,flat
2769,https://pisos.com/en/comprar/piso-villaverde_san_andres28021-1756166386_100500/,calle de albino hernández lázaro,San Andrés,96600,54,flat
2770,https://pisos.com/en/comprar/apartamento-casco_historico_de_vallecas28031-99177853507_100100/,calle de la sierra morena,Casco Histórico de Vallecas,110000,71,flat
2771,https://pisos.com/en/comprar/piso-recoletos28001-99209463249_149200/,salamanca,Recoletos,2600000,360,flat
2772,https://pisos.com/en/comprar/piso-numancia28038-904942139_100200/,"camino de valderribas, near calle de fernando giráldez",Numancia,115000,50,flat
2773,https://pisos.com/en/comprar/piso-berruguete28039-928598074_100200/,berruguete,Berruguete,240000,80,flat
2774,https://pisos.com/en/comprar/piso-ciudad_lineal_quintana-913348516_100500/,madrid,Quintana,397500,117,flat
2775,https://pisos.com/en/comprar/piso-ensanche_de_vallecas_valdecarros28051-1667978970_108900/,avenida del valle,Ensanche de Vallecas-Valdecarros,295000,99,flat
2776,https://pisos.com/en/comprar/piso-ventas28017-1672018572_108900/,calle de benidorm,Ventas,175000,70,flat
2777,https://pisos.com/en/comprar/piso-retiro_pacifico28007-75045801999_104400/,calle de abtao,Pacífico,218000,46,flat
2778,https://pisos.com/en/comprar/piso-cortes_huertas28014-96694103537_149200/,cortes-huertas,Cortes-Huertas,895000,170,flat
2779,https://pisos.com/en/comprar/piso-goya28009-89214445092_149200/,salamanca,Goya,950000,145,flat
2780,https://pisos.com/en/comprar/piso-ensanche_de_vallecas_valdecarros28051-135637229_109700/,"calle embalse de navacerrada con gran vía del sureste,  s/n",Ensanche de Vallecas-Valdecarros,349900,108,flat
2781,https://pisos.com/en/comprar/piso-jeronimos28014-1743777717_108900/,calle de alfonso xii,Jerónimos,385000,35,flat
2782,https://pisos.com/en/comprar/piso-el_canaveral-100087983553_518317/,calle arroyo del cañaveral,El Cañaveral,228543,101,flat
2783,https://pisos.com/en/comprar/piso-guindalera28028-97507496124_518022/,"avenida de baviera, nº 16",Guindalera,450000,124,flat
2784,https://pisos.com/en/comprar/piso-puente_de_vallecas_portazgo28038-97557411703_101000/,palomeras,Portazgo,225000,80,flat
